G_ID,GDAY_DS,T_ID,VS_T_ID,TB_SC,AB,RBI,RUN,HIT,H2,H3,HR,SB,BB,KK,GD,ERR,LOB
20200816HTSK0,20200816,HT,SK,B,38,7,8,15,2,0,1,0,3,10,0,0,9
20200818HTLG0,20200818,HT,LG,T,40,5,5,11,2,0,0,0,5,8,0,1,11
20200819HTLG0,20200819,HT,LG,T,34,1,1,8,0,0,0,0,2,9,1,2,8
20200820HTNC0,20200820,HT,NC,B,33,1,2,5,0,0,0,0,6,10,0,1,10
20200821HTNC0,20200821,HT,NC,B,34,4,4,9,0,0,2,1,3,5,0,2,7
20200822HTWO0,20200822,HT,WO,T,34,3,3,7,0,0,0,2,3,10,0,1,7
20200823HTWO0,20200823,HT,WO,T,36,8,8,11,0,0,3,0,3,9,0,0,6
20200825HTOB0,20200825,HT,OB,T,34,8,8,9,2,0,1,2,11,5,2,1,10
20200826HTOB0,20200826,HT,OB,T,41,7,7,15,1,0,1,0,4,5,0,1,12
20200827HTSK0,20200827,HT,SK,T,33,3,4,8,2,0,0,0,3,12,0,1,6
20200828HTSK0,20200828,HT,SK,T,39,11,11,13,0,0,4,0,4,8,0,1,7
20200830HTKT1,20200830,HT,KT,B,34,7,7,10,2,0,1,1,4,1,1,2,7
20200830HTKT0,20200830,HT,KT,B,33,5,5,10,1,0,0,0,4,8,1,3,8
20200901HTSS0,20200901,HT,SS,B,31,6,6,9,2,0,1,0,9,9,0,1,10
20200903HTLT0,20200903,HT,LT,T,36,4,4,10,1,0,2,0,1,7,0,0,7
20200904HTLT0,20200904,HT,LT,T,34,5,6,8,3,0,1,0,4,7,1,0,7
20200904HTLT1,20200904,HT,LT,T,37,7,7,10,2,0,1,1,3,11,1,0,6
20200905HTHH0,20200905,HT,HH,T,36,5,5,13,4,0,0,0,6,5,1,1,12
20200906HTHH0,20200906,HT,HH,T,35,8,8,10,5,0,1,0,4,9,0,0,6
20200908HTLG0,20200908,HT,LG,B,31,3,3,7,4,0,0,0,3,5,1,0,7
20200910HTOB0,20200910,HT,OB,B,32,4,4,7,0,1,1,0,4,7,0,0,5
20200912HTNC0,20200912,HT,NC,T,40,10,11,14,5,0,2,0,8,2,0,0,10
20200913HTNC0,20200913,HT,NC,T,33,4,4,10,1,0,0,0,3,5,1,1,7
20200915HTSK0,20200915,HT,SK,B,29,1,1,5,0,0,0,0,5,4,3,3,6
20200916HTSK0,20200916,HT,SK,B,33,6,6,10,1,0,1,0,6,6,1,1,8
20200917HTSS0,20200917,HT,SS,T,40,11,12,16,4,0,3,0,3,6,1,0,5
20200918HTSS0,20200918,HT,SS,T,39,13,13,15,2,0,2,0,8,4,1,2,9
20200919HTHH0,20200919,HT,HH,B,29,7,8,10,2,0,0,1,4,4,0,0,3
20200920HTHH0,20200920,HT,HH,B,33,3,3,9,1,0,1,0,4,7,1,0,8
20200922HTWO0,20200922,HT,WO,B,30,0,0,4,0,0,0,0,3,8,1,1,6
20200923HTWO0,20200923,HT,WO,B,32,1,1,5,0,0,1,0,2,7,0,0,6
20200721KTLG0,20200721,KT,LG,B,34,10,10,12,0,0,3,1,4,7,1,1,5
20200724KTNC0,20200724,KT,NC,B,33,1,2,6,1,0,1,2,6,10,0,0,10
20200725KTNC0,20200725,KT,NC,B,29,6,6,8,4,0,1,0,4,9,2,0,3
20200726KTNC0,20200726,KT,NC,B,34,5,5,8,0,0,3,2,2,8,1,0,7
20200730KTHT0,20200730,KT,HT,T,31,4,4,11,2,0,0,1,5,6,1,1,7
20200731KTSK0,20200731,KT,SK,B,39,11,11,16,3,0,4,0,3,8,0,2,7
20200801KTSK0,20200801,KT,SK,B,36,10,11,13,1,1,3,0,5,2,2,0,6
20200804KTWO0,20200804,KT,WO,T,32,3,4,11,1,0,0,1,4,9,3,0,7
20200805KTWO0,20200805,KT,WO,T,34,3,3,10,1,0,1,0,2,3,1,2,6
20200806KTWO0,20200806,KT,WO,T,32,2,2,4,1,0,1,1,2,9,0,0,5
20200809KTHH0,20200809,KT,HH,T,37,6,6,12,5,0,1,0,5,9,1,1,9
20200811KTSK0,20200811,KT,SK,B,31,6,6,11,2,0,1,0,6,8,2,2,8
20200812KTSK0,20200812,KT,SK,B,27,1,2,2,1,0,0,0,3,3,2,1,1
20200813KTSK0,20200813,KT,SK,B,36,5,6,10,2,0,1,1,11,17,1,1,15
20200814KTOB0,20200814,KT,OB,T,47,4,5,12,3,0,0,2,1,7,0,0,8
20200815KTOB0,20200815,KT,OB,T,34,4,5,7,2,1,1,1,7,8,0,1,9
20200816KTOB0,20200816,KT,OB,T,35,4,4,11,5,0,0,1,3,5,1,0,10
20200818KTSS0,20200818,KT,SS,T,33,5,6,9,1,0,1,0,8,7,0,2,9
20200819KTSS0,20200819,KT,SS,T,31,6,6,6,1,0,1,0,5,8,1,1,4
20200820KTHH0,20200820,KT,HH,T,31,3,3,6,0,0,1,3,4,5,1,0,6
20200821KTHH0,20200821,KT,HH,T,30,1,1,4,0,0,1,0,5,12,1,1,7
20200823KTNC0,20200823,KT,NC,B,34,10,10,13,2,0,3,0,8,6,1,0,8
20200824KTNC0,20200824,KT,NC,B,37,8,8,14,1,0,1,1,4,9,0,0,9
20200825KTWO0,20200825,KT,WO,B,32,1,1,5,2,0,0,0,1,7,0,3,5
20200826KTWO0,20200826,KT,WO,B,36,5,6,10,2,0,1,1,7,6,2,0,10
20200827KTLG0,20200827,KT,LG,T,29,0,0,2,1,0,0,0,6,5,0,1,8
20200828KTLG0,20200828,KT,LG,T,36,5,5,5,1,0,2,1,4,13,1,0,2
20200830KTHT0,20200830,KT,HT,T,34,8,8,7,2,0,1,0,11,7,0,1,11
20200830KTHT1,20200830,KT,HT,T,37,4,5,10,1,1,1,1,3,10,0,2,9
20200901KTLT0,20200901,KT,LT,B,37,10,11,14,2,0,2,2,3,7,1,0,6
20200903KTSK0,20200903,KT,SK,B,34,6,6,12,3,0,0,1,4,6,1,0,8
20200904KTSK0,20200904,KT,SK,B,35,9,10,13,3,0,3,2,3,7,0,0,4
20200904KTSK1,20200904,KT,SK,B,33,7,7,9,2,0,2,0,9,3,1,0,10
20200905KTWO0,20200905,KT,WO,T,37,8,8,11,1,0,2,0,6,8,0,0,9
20200906KTWO0,20200906,KT,WO,T,38,7,8,12,2,0,0,0,5,6,1,0,10
20200908KTOB0,20200908,KT,OB,T,33,0,0,6,1,0,0,0,5,7,0,0,11
20200909KTOB0,20200909,KT,OB,T,38,4,4,5,0,0,1,1,4,13,0,0,6
20200910KTNC0,20200910,KT,NC,T,32,8,8,8,0,1,4,0,4,7,1,1,2
20200911KTNC0,20200911,KT,NC,T,31,1,1,6,0,1,1,0,6,10,1,0,10
20200912KTHH0,20200912,KT,HH,B,31,5,5,9,1,0,0,3,6,3,0,0,9
20200913KTHH0,20200913,KT,HH,B,33,5,5,12,1,0,0,0,3,11,2,0,8
20200915KTSS0,20200915,KT,SS,B,36,0,0,8,1,0,0,0,2,11,1,1,11
20200916KTSS0,20200916,KT,SS,B,43,11,11,19,4,0,1,0,3,8,0,0,11
20200917KTOB0,20200917,KT,OB,B,31,3,3,9,1,1,0,3,3,8,0,3,8
20200918KTOB0,20200918,KT,OB,B,40,5,5,11,1,0,2,0,5,11,1,1,10
20200919KTSK0,20200919,KT,SK,T,34,5,5,8,0,0,0,1,6,11,1,1,9
20200920KTSK0,20200920,KT,SK,T,37,10,10,11,2,0,1,2,5,10,0,1,6
20200922KTLT0,20200922,KT,LT,T,28,0,0,2,0,0,0,0,2,10,0,0,3
20200923KTLT0,20200923,KT,LT,T,42,9,10,16,3,0,1,1,4,5,0,0,9
20200721LGKT0,20200721,LG,KT,T,38,9,9,13,4,0,2,0,6,7,1,0,8
20200724LGOB0,20200724,LG,OB,T,40,8,8,15,2,1,2,1,6,3,1,0,11
20200725LGOB0,20200725,LG,OB,T,35,2,3,10,3,0,0,0,1,8,3,0,6
20200726LGOB0,20200726,LG,OB,T,33,4,4,7,0,1,0,2,2,8,1,0,5
20200728LGSK0,20200728,LG,SK,T,49,23,24,23,3,1,6,0,9,6,1,0,7
20200729LGSK0,20200729,LG,SK,T,36,11,11,13,0,0,3,1,9,7,2,0,7
20200730LGSK0,20200730,LG,SK,T,39,9,9,13,3,0,1,1,6,6,1,0,9
20200731LGHH0,20200731,LG,HH,B,29,1,1,4,2,0,0,0,2,9,0,0,3
20200801LGHH0,20200801,LG,HH,B,39,9,9,15,3,0,0,0,2,7,0,0,8
20200804LGHT0,20200804,LG,HT,T,41,15,15,16,1,2,3,0,6,9,1,1,5
20200805LGHT0,20200805,LG,HT,T,35,6,6,11,3,0,2,0,5,10,2,0,8
20200806LGHT0,20200806,LG,HT,T,28,1,1,4,0,0,0,0,1,7,0,0,2
20200807LGWO0,20200807,LG,WO,T,36,5,5,10,0,1,1,0,2,10,1,0,7
20200808LGWO0,20200808,LG,WO,T,32,1,1,8,2,0,1,0,3,4,0,0,7
20200809LGWO0,20200809,LG,WO,T,30,1,1,4,2,0,1,0,1,8,1,3,3
20200811LGHT0,20200811,LG,HT,B,36,4,4,9,2,0,1,0,1,11,0,1,6
20200812LGHT0,20200812,LG,HT,B,34,8,8,12,5,0,0,1,3,9,2,0,5
20200813LGHT0,20200813,LG,HT,B,29,4,4,8,1,0,2,0,5,6,0,1,7
20200814LGNC0,20200814,LG,NC,T,43,10,10,18,2,1,4,0,5,6,1,1,12
20200815LGNC0,20200815,LG,NC,T,40,11,13,15,4,0,2,0,4,9,0,0,5
20200816LGNC0,20200816,LG,NC,T,32,6,6,7,0,0,2,0,8,3,1,0,8
20200818LGHT0,20200818,LG,HT,B,37,6,6,12,1,0,2,1,2,13,2,0,6
20200819LGHT0,20200819,LG,HT,B,34,9,10,12,2,2,1,1,10,3,2,0,11
20200820LGWO0,20200820,LG,WO,T,36,5,5,9,1,0,1,1,2,9,1,1,6
20200821LGWO0,20200821,LG,WO,T,36,7,7,10,1,1,2,1,6,6,0,0,8
20200823LGHH0,20200823,LG,HH,B,30,3,3,6,1,0,0,0,7,8,3,1,7
20200824LGHH0,20200824,LG,HH,B,32,3,3,5,1,0,0,1,5,6,1,1,7
20200825LGSS0,20200825,LG,SS,T,33,3,3,7,1,0,1,1,7,8,0,0,10
20200826LGSS0,20200826,LG,SS,T,36,8,8,10,1,0,4,0,3,7,0,1,4
20200827LGKT0,20200827,LG,KT,B,29,1,2,6,0,1,0,1,2,7,1,0,5
20200828LGKT0,20200828,LG,KT,B,40,5,6,12,3,0,0,0,5,6,2,0,9
20200829LGOB0,20200829,LG,OB,B,37,5,5,10,2,0,2,0,1,13,0,0,6
20200830LGOB0,20200830,LG,OB,B,30,4,4,8,2,0,1,2,6,6,1,0,9
20200901LGSK0,20200901,LG,SK,T,38,12,13,11,3,0,3,0,9,10,0,0,9
20200903LGNC0,20200903,LG,NC,B,32,6,6,9,1,0,1,0,2,8,2,2,5
20200904LGNC0,20200904,LG,NC,B,46,5,5,13,3,1,0,2,9,14,1,1,16
20200906LGLT0,20200906,LG,LT,T,42,6,7,14,4,0,2,0,1,8,0,1,10
20200907LGLT0,20200907,LG,LT,T,40,5,6,16,2,0,1,0,3,9,2,0,10
20200908LGHT0,20200908,LG,HT,T,35,2,2,11,3,1,0,0,8,3,2,1,14
20200910LGWO0,20200910,LG,WO,B,35,6,6,10,2,0,1,0,5,7,0,0,10
20200911LGWO0,20200911,LG,WO,B,33,2,2,8,1,0,0,1,3,11,0,0,9
20200912LGSS0,20200912,LG,SS,B,29,1,1,2,0,0,1,1,1,6,0,0,2
20200913LGSS0,20200913,LG,SS,B,31,0,0,4,1,0,0,0,1,10,0,1,5
20200915LGHH0,20200915,LG,HH,T,39,4,5,8,2,0,1,3,3,14,0,0,7
20200916LGHH0,20200916,LG,HH,T,40,9,11,15,8,0,0,0,6,5,2,0,8
20200917LGLT0,20200917,LG,LT,B,34,9,9,8,0,0,2,1,4,6,0,1,6
20200918LGLT0,20200918,LG,LT,B,34,3,3,7,1,0,1,1,4,6,0,2,8
20200919LGOB0,20200919,LG,OB,T,40,9,9,18,1,0,2,2,4,6,2,1,11
20200920LGOB0,20200920,LG,OB,T,37,5,5,10,3,1,2,0,1,11,0,1,6
20200922LGSK0,20200922,LG,SK,B,30,6,7,7,1,0,0,2,5,5,2,2,4
20200923LGSK0,20200923,LG,SK,B,31,6,6,10,2,0,1,0,1,6,0,1,3
20200721LTSK0,20200721,LT,SK,T,35,7,7,10,1,0,1,1,5,4,1,0,6
20200724LTWO0,20200724,LT,WO,T,33,3,4,9,1,0,0,2,6,8,1,0,9
20200725LTWO0,20200725,LT,WO,T,35,6,6,9,2,0,0,0,5,11,0,0,7
20200726LTWO0,20200726,LT,WO,T,34,1,1,8,3,0,0,1,3,4,2,0,9
20200728LTNC0,20200728,LT,NC,B,36,11,11,14,3,0,2,0,8,6,1,1,9
20200731LTHT0,20200731,LT,HT,B,33,1,2,6,2,0,0,0,3,5,3,1,7
20200801LTHT0,20200801,LT,HT,B,31,6,7,10,3,0,2,0,5,3,2,0,6
20200802LTHT0,20200802,LT,HT,B,34,8,8,11,4,0,0,0,4,6,2,0,7
20200804LTSK0,20200804,LT,SK,T,41,8,8,15,3,0,1,0,5,2,1,0,11
20200806LTSK0,20200806,LT,SK,T,33,8,8,6,0,0,2,0,6,6,0,0,4
20200807LTOB0,20200807,LT,OB,T,39,7,8,12,2,0,2,0,9,6,1,0,14
20200808LTOB0,20200808,LT,OB,T,22,1,1,6,1,0,0,0,1,6,1,0,5
20200812LTNC0,20200812,LT,NC,B,33,8,8,13,3,0,1,0,6,4,1,0,9
20200813LTNC0,20200813,LT,NC,B,33,2,2,7,1,0,0,0,0,6,1,0,4
20200814LTWO0,20200814,LT,WO,B,31,5,5,11,2,0,0,0,5,6,0,1,9
20200815LTWO0,20200815,LT,WO,B,35,1,1,7,0,0,0,0,1,6,1,0,8
20200816LTWO0,20200816,LT,WO,B,30,3,3,6,1,0,0,3,5,5,3,0,6
20200818LTOB0,20200818,LT,OB,B,34,2,2,6,0,1,1,0,2,7,0,4,7
20200819LTOB0,20200819,LT,OB,B,31,6,7,10,3,0,0,4,1,3,1,1,4
20200820LTOB0,20200820,LT,OB,T,36,6,6,11,2,1,1,2,7,7,1,0,11
20200821LTOB0,20200821,LT,OB,T,31,0,0,3,1,0,0,2,2,8,0,1,6
20200822LTSS0,20200822,LT,SS,T,39,4,5,13,2,0,1,1,2,5,0,1,10
20200823LTSS0,20200823,LT,SS,T,37,10,11,10,2,0,3,1,6,7,0,0,5
20200825LTSK0,20200825,LT,SK,B,38,8,8,11,1,0,1,0,4,6,1,1,8
20200826LTSK0,20200826,LT,SK,B,28,3,3,4,0,0,0,0,9,4,0,0,10
20200827LTWO0,20200827,LT,WO,B,36,5,6,12,2,0,0,0,6,5,2,2,10
20200828LTWO0,20200828,LT,WO,B,37,4,4,12,2,0,2,2,3,3,1,1,9
20200829LTHH0,20200829,LT,HH,B,33,9,9,11,3,0,4,1,6,5,1,1,7
20200830LTHH0,20200830,LT,HH,B,34,5,6,10,3,0,0,2,3,6,1,1,7
20200901LTKT0,20200901,LT,KT,T,29,2,2,6,1,0,0,0,6,3,2,1,6
20200903LTHT0,20200903,LT,HT,B,30,3,3,5,2,0,0,1,3,6,1,0,3
20200904LTHT0,20200904,LT,HT,B,29,3,3,5,0,0,0,0,6,10,2,2,6
20200904LTHT1,20200904,LT,HT,B,34,7,9,14,0,0,2,1,3,4,3,0,5
20200906LTLG0,20200906,LT,LG,B,29,1,1,3,1,0,0,0,4,4,1,2,5
20200907LTLG0,20200907,LT,LG,B,39,12,12,16,6,0,2,0,6,4,1,1,9
20200908LTNC0,20200908,LT,NC,T,33,2,2,6,1,0,0,1,5,6,0,1,9
20200909LTNC0,20200909,LT,NC,T,36,7,7,8,3,0,0,0,10,7,0,2,11
20200910LTSS0,20200910,LT,SS,B,45,12,13,21,3,0,2,0,5,6,0,1,13
20200911LTSS0,20200911,LT,SS,B,37,12,12,14,2,0,1,0,8,8,1,2,9
20200912LTSK0,20200912,LT,SK,T,30,1,1,6,0,0,0,0,5,6,1,1,8
20200913LTSK0,20200913,LT,SK,T,29,1,1,5,0,0,0,0,6,1,2,0,8
20200915LTWO0,20200915,LT,WO,T,33,8,8,10,3,0,1,0,5,3,2,1,4
20200917LTLG0,20200917,LT,LG,T,34,1,1,8,2,0,0,0,0,5,2,3,6
20200918LTLG0,20200918,LT,LG,T,36,5,5,8,1,0,0,3,4,8,1,0,8
20200919LTNC0,20200919,LT,NC,B,30,5,5,7,1,0,2,0,8,8,1,0,9
20200920LTNC1,20200920,LT,NC,B,36,2,2,11,0,0,0,0,5,8,2,0,12
20200920LTNC0,20200920,LT,NC,B,35,1,2,8,1,0,1,0,3,9,1,1,9
20200922LTKT0,20200922,LT,KT,B,31,8,8,10,0,0,2,1,5,5,2,1,4
20200923LTKT0,20200923,LT,KT,B,33,4,5,9,1,0,1,0,8,7,3,2,9
20200721NCSS0,20200721,NC,SS,B,38,6,6,13,3,0,3,0,3,7,0,0,8
20200724NCKT0,20200724,NC,KT,T,32,3,3,7,2,0,1,1,3,11,0,2,7
20200725NCKT0,20200725,NC,KT,T,31,2,2,6,0,0,0,0,4,3,0,0,7
20200726NCKT0,20200726,NC,KT,T,32,4,4,7,1,0,2,1,1,7,1,3,3
20200728NCLT0,20200728,NC,LT,T,42,8,9,17,3,0,2,2,4,7,1,0,10
20200731NCOB0,20200731,NC,OB,B,37,10,10,14,4,0,1,2,5,7,1,1,8
20200801NCOB0,20200801,NC,OB,B,45,10,10,15,4,0,2,2,7,8,0,1,12
20200802NCOB0,20200802,NC,OB,B,42,4,4,8,1,0,2,0,5,10,1,1,7
20200805NCHH0,20200805,NC,HH,T,30,5,5,6,0,1,0,0,11,4,1,2,11
20200806NCHH0,20200806,NC,HH,T,32,4,4,8,1,0,2,0,7,4,1,0,8
20200808NCHT0,20200808,NC,HT,T,31,2,2,6,1,2,0,2,9,6,1,0,11
20200809NCHT0,20200809,NC,HT,T,39,7,8,14,2,1,1,0,6,8,2,1,10
20200812NCLT0,20200812,NC,LT,T,35,4,4,9,1,0,0,0,5,8,0,0,10
20200813NCLT0,20200813,NC,LT,T,39,8,9,14,1,0,1,0,4,7,1,1,7
20200814NCLG0,20200814,NC,LG,B,36,4,4,8,3,0,0,1,4,13,0,0,9
20200815NCLG0,20200815,NC,LG,B,34,4,4,10,0,0,2,0,3,13,1,0,7
20200816NCLG0,20200816,NC,LG,B,34,5,5,9,5,0,0,0,3,6,2,1,5
20200818NCWO0,20200818,NC,WO,B,27,5,5,7,3,0,1,0,3,4,1,0,3
20200819NCWO0,20200819,NC,WO,B,36,4,4,7,1,0,1,0,4,7,0,1,9
20200820NCHT0,20200820,NC,HT,T,45,13,14,21,3,0,1,3,3,6,0,1,10
20200821NCHT0,20200821,NC,HT,T,38,7,10,10,5,0,1,0,4,10,0,0,6
20200823NCKT0,20200823,NC,KT,T,35,1,1,9,2,0,0,0,5,7,1,0,12
20200824NCKT0,20200824,NC,KT,T,34,1,1,8,0,0,0,1,3,4,1,0,9
20200825NCHH0,20200825,NC,HH,B,38,11,11,15,3,0,6,1,2,7,0,0,5
20200826NCHH0,20200826,NC,HH,B,36,9,9,11,2,0,2,1,4,6,1,2,7
20200827NCOB0,20200827,NC,OB,B,35,7,8,13,2,1,1,0,5,9,1,0,8
20200828NCOB0,20200828,NC,OB,B,35,3,4,10,1,1,1,0,4,4,1,1,8
20200829NCSK0,20200829,NC,SK,B,35,8,9,14,3,0,2,1,4,4,1,0,6
20200830NCSK0,20200830,NC,SK,B,28,6,7,7,2,1,0,0,8,5,0,0,7
20200901NCWO0,20200901,NC,WO,T,32,5,5,10,2,0,1,0,4,10,1,0,6
20200902NCWO0,20200902,NC,WO,T,34,4,4,9,3,0,1,0,4,5,2,1,7
20200903NCLG0,20200903,NC,LG,T,40,4,5,16,2,0,0,3,3,11,2,2,11
20200904NCLG0,20200904,NC,LG,T,46,5,5,13,1,0,0,3,7,15,0,2,14
20200906NCSS0,20200906,NC,SS,T,31,3,3,5,0,0,1,0,2,10,1,0,3
20200908NCLT0,20200908,NC,LT,B,42,14,14,17,5,0,0,0,4,6,0,0,8
20200909NCLT0,20200909,NC,LT,B,42,5,5,11,4,1,1,1,5,9,1,0,12
20200910NCKT0,20200910,NC,KT,B,36,12,13,13,3,0,3,0,9,4,0,0,9
20200911NCKT0,20200911,NC,KT,B,37,8,9,13,4,0,3,2,3,7,0,0,7
20200912NCHT0,20200912,NC,HT,B,32,3,3,6,1,0,1,1,3,7,0,1,5
20200913NCHT0,20200913,NC,HT,B,32,3,3,8,0,0,0,3,6,6,0,2,11
20200915NCOB0,20200915,NC,OB,T,33,2,3,6,1,1,0,2,4,5,0,1,7
20200916NCOB0,20200916,NC,OB,T,34,4,5,8,1,0,2,2,4,10,0,0,7
20200917NCSK0,20200917,NC,SK,T,34,3,3,9,1,0,2,1,3,6,1,0,8
20200918NCSK0,20200918,NC,SK,T,31,9,9,8,0,1,1,1,7,6,0,0,4
20200919NCLT0,20200919,NC,LT,T,34,1,1,10,0,0,1,1,2,7,2,0,8
20200920NCLT1,20200920,NC,LT,T,37,6,6,13,0,0,2,1,4,8,0,0,10
20200920NCLT0,20200920,NC,LT,T,35,5,7,10,1,1,0,2,2,6,1,1,5
20200922NCSS0,20200922,NC,SS,B,30,2,3,6,1,0,0,1,6,4,1,0,9
20200923NCSS0,20200923,NC,SS,B,30,8,8,10,1,0,1,0,5,7,2,1,4
20200721OBWO0,20200721,OB,WO,B,31,6,6,7,2,1,1,2,1,6,0,0,2
20200724OBLG0,20200724,OB,LG,B,31,1,1,8,3,0,0,1,4,4,2,1,7
20200725OBLG0,20200725,OB,LG,B,31,7,7,10,4,0,1,0,2,6,0,1,3
20200726OBLG0,20200726,OB,LG,B,32,3,3,8,2,0,1,0,7,5,1,2,10
20200728OBWO0,20200728,OB,WO,B,36,2,2,9,2,0,1,0,2,4,0,1,9
20200730OBWO0,20200730,OB,WO,B,36,5,5,10,0,0,2,2,4,8,0,0,9
20200731OBNC0,20200731,OB,NC,T,39,7,7,14,2,0,1,2,4,8,1,0,10
